0.811468, True, 3.9945768
0.811468, True, 2.603541
0.80955, True, 3.5572709
0.803674, False, 1.1304814
0.802673, True, 2.7748905
0.802673, True, 3.310871
0.396589, False, 0.3769513
0.312485, True, 3.9324338
0.31148, True, 2.7825827
0.310479, True, 3.0415907
0.308483, True, 3.7844767
0.307483, False, 1.2260001
0.305483, True, 4.563205
0.277197, True, 3.6925019
0.275191, False, 1.2810105
0.267486, False, 0.3509654
0.249271, True, 4.768261
0.734158, True, 2.5511981
0.732764, True, 3.2479647
0.728538, True, 2.7756412
0.728538, False, 1.7545599
0.725985, False, 1.3516476
0.719063, True, 4.7241829
0.71806, False, 2.0964608
0.715505, False, 0.0912451
0.709135, True, 5.070784
0.268134, True, 3.0279273
0.261127, False, 1.7470136
0.247608, False, 1.089077
0.242606, True, 3.6751762
0.241607, True, 3.3463643
0.239602, False, 1.3146187
0.217602, False, 0.2258768
1.05274, True, 2.5368567
1.05274, False, 1.3451459
1.025734, True, 3.133718
1.024737, True, 2.6156859
1.024737, False, 1.7910729
1.023739, False, 1.0683522
1.022736, False, 1.2135922
1.022736, False, 1.1198789
1.015741, False, 2.1201058
1.00073, True, 3.1016375
0.999731, True, 2.3374467
0.394613, True, 3.9327756
0.393611, True, 5.3095839
0.391611, True, 4.6273184
0.389608, False, 2.1811595
0.387609, False, 1.7122274
0.38661, False, 1.4178849
0.345607, True, 6.2497706
0.343608, True, 6.7404896
0.322773, True, 2.6351996
0.320368, False, 1.1317022
0.319337, True, 5.7747748
0.780712, True, 3.3841023
0.779712, False, 0.7687019
0.779712, True, 3.2414592
0.779712, True, 2.9906605
0.778712, False, 1.4044015
0.778712, True, 2.5167524
0.77071, True, 3.6887084
0.769711, True, 4.2420326
0.768707, True, 4.4191898
0.188685, True, 2.6528004
0.186684, False, 1.1061718
0.168153, True, 3.4643711
0.166146, False, 1.9213616
0.16515, False, 1.7472442
0.738806, False, 0.9902877
0.731807, True, 3.7356803
0.731807, True, 4.0344657
0.711805, True, 2.4481707
0.711805, False, 1.6476466
0.706803, True, 4.908979
0.247063, True, 4.6741553
0.244063, False, 0.5341093
0.218058, True, 6.6036434
0.181065, True, 3.9016028
0.179061, False, 1.9977283
0.163055, True, 4.9082178
0.742668, True, 3.2566583
0.742668, False, 0.0992393
0.73867, True, 3.0038845
0.709669, True, 2.8186674
0.709669, False, 0.027926
0.282559, True, 3.3986832
0.281562, True, 3.145174
0.191215, True, 2.791015
0.189214, True, 3.8669456
0.188213, True, 3.1323973
0.187214, False, 2.1676895
0.18621, False, 1.2961356
0.184215, False, 1.2710473
